feature	c__Chloroplast Class	d__Bacteria Kingdom	f__Borkfalkiaceae Family	f__Christensenellaceae Family	f__Clostridiaceae_222000 Family	f__Coprobacillaceae Family	f__Eggerthellaceae Family	f__Lachnospiraceae Family	f__Muribaculaceae Family	f__Oscillospiraceae_88309 Family	f__Peptostreptococcaceae_256921 Family	g__1XD8-76	g__Acetatifactor	g__Acidovorax_F_589733	g__Acutalibacter	g__Adlercreutzia_A_404199	g__Adlercreutzia_A_404257	g__Adlercreutzia_A_404260	g__Akkermansia	g__Alistipes_A_871400	g__Anaerotruncus	g__Avispirillum	g__Bacteroides_H_857956	g__Bifidobacterium_388775	g__Borkfalkia	g__Brotaphodocola	g__Butyribacter	g__C-19	g__CAG-269	g__CAG-314	g__CAG-873	g__COE1	g__Choladousia	g__Clostridium_AQ	g__Clostridium_J	g__Clostridium_T	g__Comamonas_F_589250	g__Dorea_D_143701	g__Dubosiella	g__Duncaniella	g__Dysosmobacter	g__Emergencia	g__Enterenecus	g__Enterocloster	g__Enterococcus_B	g__Enterococcus_H_360604	g__Enterorhabdus	g__Eubacterium_F	g__Eubacterium_G_180878	g__Eubacterium_R	g__Faecalibaculum	g__Granulimonas	g__Hominilimicola	g__Hominisplanchenecus_A	g__Ileibacterium	g__Kineothrix	g__Lachnoclostridium_B	g__Lacrimispora	g__Lactobacillus	g__Laedolimicola	g__Lawsonibacter	g__Lepagella	g__Lientehia	g__Ligilactobacillus	g__Limosilactobacillus	g__MD308	g__Merdibacter	g__Mesorhizobium_I	g__NK4A144	g__Novosphingobium	g__Paraclostridium	g__Parasutterella_564865	g__Parvibacter	g__Pelethenecus	g__Petralouisia	g__Porcincola	g__Pseudomonas_E_647464	g__Romboutsia_B	g__Romboutsia_D_247318	g__Ruminococcus_B	g__Schaedlerella	g__Sporofaciens	g__Staphylococcus	g__Stenotrophomonas_A_615274	g__Streptococcus	g__Suilimivivens	g__Thomasclavelia	g__Turicibacter	g__UBA2730	g__UBA3282	g__UBA7173	g__UBA9414	g__UBA946	g__Ventrisoma	g__WRAF01	o__Christensenellales Order	o__Lachnospirales Order
Villapol_11_DPI_569	NA	NA	NA	NA	NA	0.000379668739025201	NA	0.0011390062170756	0.0915476246974515	NA	0.00645436856342841	NA	NA	NA	NA	0.00280005695031085	0.0122443168335627	0.000996630439941151	NA	0.00930188410611741	NA	NA	0.000569503108537801	0.000806796070428551	NA	NA	NA	NA	NA	NA	0.0693370034644772	NA	NA	NA	NA	NA	0.000616961700915951	NA	0.504817047126382	0.0962460253428883	NA	NA	NA	NA	NA	NA	0.00118646480945375	0.00873238099757961	0.00213563665701675	NA	NA	0.00408143894452091	NA	NA	NA	0.000901713255184851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001898343695126	NA	0.0567130178918893	NA	NA	0.0025627639884201	NA	NA	0.103697024346258	0.00147121636372265	NA	0.000379668739025201	0.00640690997105026	NA	NA	NA	NA	NA	0.0142850363058232	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_570	NA	NA	NA	NA	NA	NA	NA	NA	0.00356561506859933	NA	0.00127897062243237	NA	NA	NA	NA	0.000736377025036819	0.00437950546469266	0.00166653747771491	0.00120145725137586	NA	NA	NA	NA	0.00201534764746919	NA	NA	NA	NA	0.000232540113169522	NA	0.0172467250600729	NA	NA	NA	NA	0.000697620339508565	NA	NA	0.219362840089916	0.0396480892954035	NA	NA	NA	NA	NA	NA	0.000968917138206341	0.000116270056584761	NA	NA	NA	0.005348422602899	NA	NA	NA	NA	NA	NA	0.518099372141694	NA	NA	0.00143399736454538	NA	7.75133710565072e-05	NA	NA	NA	NA	NA	NA	NA	0.000503836911867297	NA	NA	NA	NA	NA	0.0247655220525541	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156654522905201	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_571	NA	NA	NA	NA	NA	NA	NA	NA	0.00387395200925123	NA	0.00598438855160451	NA	NA	NA	NA	0.000491471523561723	0.00245735761780862	0.00115640358485111	0.000867302688638335	NA	NA	NA	0.000231280716970223	0.00231280716970223	NA	NA	NA	NA	NA	NA	0.0118242266551026	NA	NA	NA	NA	0.00101185313674472	8.67302688638335e-05	NA	0.173113616652212	0.0289389997108991	NA	NA	NA	NA	NA	NA	0.000607111882046834	NA	NA	NA	NA	0.00193697600462561	NA	NA	NA	NA	NA	NA	0.412142237640937	NA	NA	0.00222607690083839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1040763226366	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.246660884648742	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_572	NA	NA	NA	0.00107000056315819	NA	NA	NA	0.00326631750858816	NA	0.0144731655121924	0.00275947513656586	NA	NA	NA	NA	NA	NA	NA	0.29734752491975	NA	NA	NA	NA	0.00444894970997353	NA	0.00056315819113589	NA	NA	NA	NA	NA	0.0612152953764713	NA	NA	NA	NA	NA	NA	0.492200259052768	NA	NA	NA	0.000732105648476657	NA	NA	NA	NA	NA	NA	NA	NA	0.0443768654615081	NA	NA	NA	NA	NA	NA	NA	0.00292842259390663	0.000337894914681534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0449963394717576	NA	NA	NA	0.00337894914681534	NA	NA	NA	0.00107000056315819	NA	0.00433631807174635	NA	0.0119389536520809	NA	0.00856000450526553	NA	NA	NA	NA	NA
Villapol_11_DPI_573	NA	NA	NA	NA	NA	NA	NA	NA	0.00914332503155812	NA	0.00214936372010508	NA	NA	NA	NA	0.000852922111152809	0.00460577940022517	0.00214936372010508	0.00156937668452117	0.000614103920030023	NA	NA	0.000102350653338337	0.000375285728907236	NA	NA	NA	NA	NA	NA	0.0194125072498379	NA	NA	NA	NA	NA	NA	NA	0.175974889973048	0.0462283784244823	NA	NA	NA	NA	NA	0.0010917403022756	0.00115997407116782	0.000648220804476135	NA	NA	NA	0.00556105216471632	NA	NA	NA	0.000204701306676674	0.000443519497799461	NA	0.444645354986183	NA	NA	0.00105762341782948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0478659888778957	0.000443519497799461	NA	NA	0.000272935075568899	NA	NA	NA	NA	NA	0.233325372726963	0.000102350653338337	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_574	NA	NA	NA	0.00116067823980622	NA	NA	NA	0.00343157044812273	NA	0.0285627775534921	0.000857892612030682	NA	NA	NA	NA	NA	NA	NA	0.459628582963262	NA	NA	NA	NA	0.000504642712959225	NA	NA	0.00040371417036738	NA	NA	NA	NA	0.0105470327008478	NA	NA	NA	0.000857892612030682	NA	NA	0.394075494549859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0354763827210335	NA	NA	NA	NA	0.000504642712959225	NA	NA	0.000908356883326605	0.00131207105369398	NA	NA	NA	NA	NA	0.000353249899071457	NA	0.00277553492127574	NA	0.00186717803794913	NA	NA	NA	0.00746871215179653	NA	NA	0.0212959224868793	0.0015643924101736	0.000353249899071457	NA	0.00333064190553088	NA	NA	NA	0.00141299959628583	NA	0.00994146144529673	NA	NA	NA	0.0114049253128785	NA	NA	NA	NA	NA
Villapol_11_DPI_575	NA	NA	NA	NA	NA	NA	NA	0.000261077129643443	0.03401462031926	NA	0.00380426674623303	NA	NA	NA	0.000149186931224825	NA	0.00387886021184544	0.000410264060868268	NA	7.45934656124124e-05	NA	NA	NA	0.00551991645531851	NA	NA	0.000186483664031031	NA	NA	NA	0.045763091153215	NA	NA	NA	NA	0.000857824854542742	NA	NA	0.450992093092645	0.0346113680441593	NA	NA	NA	NA	NA	NA	NA	0.000335670595255856	NA	NA	NA	0.0084290616142026	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000932418320155154	NA	0.254363717738326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0764210055199165	0.00078323138893033	NA	0.000671341190511711	0.000522154259286886	NA	NA	NA	NA	NA	0.0770177532448158	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_576	NA	NA	NA	NA	NA	7.69142022074376e-05	NA	0.000115371303311156	0.0232665461677499	NA	0.0139214705995462	NA	NA	NA	NA	0.00146136984194131	0.00980656078144829	0.0014229127408376	NA	NA	NA	NA	NA	0.00603776487328385	NA	NA	NA	NA	NA	NA	0.00684536399646195	NA	NA	NA	NA	0.0149982694304503	NA	NA	0.507479906164673	0.031457908702842	NA	NA	NA	NA	NA	NA	0.00273045417836404	0.000692227819866938	NA	NA	NA	0.0176518094066069	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000538399415452063	NA	0.0443025804714841	NA	NA	NA	0.000153828404414875	NA	NA	NA	0.000269199707726032	NA	NA	NA	NA	NA	0.184786370803369	NA	NA	0.000499942314348344	0.000230742606622313	NA	NA	NA	NA	NA	0.131254086066992	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_577	NA	NA	NA	NA	NA	NA	NA	0.0135534429599178	0.0409815005138746	0.00449640287769784	NA	NA	NA	NA	0.00507451181911614	NA	0.00269784172661871	0.000835046248715313	0.227389516957862	0.000513874614594039	NA	NA	0.348406988694759	0.00141315519013361	NA	NA	NA	NA	NA	NA	0.0882579650565262	0.0150950668036999	0.00186279547790339	NA	NA	NA	NA	NA	NA	0.0644912641315519	0.00796505652620761	0.000321171634121274	NA	NA	NA	NA	NA	0.0059737923946557	NA	NA	NA	0.0601233299075026	0.00025693730729702	NA	NA	0.000642343268242549	NA	NA	NA	NA	0.00173432682425488	0.00192702980472765	NA	0.00436793422404933	NA	NA	0.00025693730729702	NA	NA	NA	NA	0.00533144912641316	0.000642343268242549	NA	NA	0.00025693730729702	NA	NA	NA	NA	0.00147738951695786	0.00231243576567318	NA	NA	NA	0.00025693730729702	0.0114979445015416	0.0616007194244604	NA	0.010084789311408	NA	NA	NA	0.000706577595066804	0.00141315519013361	NA	NA
Villapol_11_DPI_578	NA	NA	NA	NA	NA	NA	NA	8.21793976250154e-05	0.034802974894194	NA	0.00920409253400173	NA	0.000328717590500062	NA	8.21793976250154e-05	0.00312281710975059	0.0103956937995644	NA	0.000246538192875046	NA	NA	NA	0.000575255783375108	0.0130665242223774	NA	NA	NA	NA	NA	NA	0.0226404240456917	NA	NA	NA	NA	0.000287627891687554	0.000164358795250031	NA	0.525372889016724	0.0441303365246333	NA	NA	NA	NA	NA	NA	0.00291736861568805	0.000657435181000123	0.000123269096437523	NA	NA	0.0145457533796277	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0010683321691252	NA	0.0484447548999466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141718371204339	0.000123269096437523	NA	NA	NA	NA	NA	NA	NA	NA	0.125898837161524	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_579	NA	NA	NA	NA	NA	NA	NA	0.000947923455180994	0.0363765625925706	NA	NA	NA	NA	NA	0.00118490431897624	0.00556905029918834	0.00716867112980627	0.00556905029918834	0.0696131287398543	NA	NA	NA	0.000296226079744061	0.0124414953492505	NA	NA	NA	NA	NA	NA	0.0913561229930683	NA	0.000414716511641685	NA	NA	NA	NA	0.000473961727590497	0.000177735647846436	0.0807512293382309	NA	NA	NA	NA	NA	NA	0.00171811126251555	0.00118490431897624	NA	NA	NA	0.31820605486107	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00604301202677884	NA	0.040049765981397	NA	NA	NA	NA	NA	NA	NA	0.104271580069909	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000592452159488121	NA	NA	NA	NA	NA	0.215593340837727	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_580	NA	NA	NA	NA	NA	NA	NA	NA	0.028100119685695	NA	0.00504761409168965	NA	NA	NA	NA	0.014414320653588	0.00275797470989228	0.00176926679502524	0.0420981422698652	NA	NA	NA	0.00135296872560753	0.0155071030858094	NA	NA	NA	NA	NA	0.000208149034708852	0.125045532601343	NA	0.000520372586772129	NA	NA	NA	0.00135296872560753	NA	0.468491439870948	0.0700421501795285	NA	NA	NA	NA	NA	NA	0.00228963938179737	NA	NA	NA	NA	0.00359057084872769	NA	NA	NA	NA	NA	NA	0.000468335328094916	NA	NA	0.00166519227767081	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0966331893635843	NA	NA	NA	NA	NA	0.0801894156215851	NA	NA	0.000312223552063277	0.000468335328094916	NA	0.000312223552063277	NA	NA	NA	0.0373627517302388	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_581	NA	NA	NA	NA	NA	NA	NA	0.000167876778444622	0.000335753556889243	NA	0.0192218911319092	NA	NA	NA	NA	0.00054559952994502	0.00046166114072271	NA	0.00264405926050279	NA	NA	NA	NA	0.00520418013178327	NA	NA	0.000335753556889243	NA	NA	NA	0.00726067066772989	NA	NA	NA	NA	NA	8.39383892223108e-05	NA	0.311747177571662	0.00671507113778487	NA	NA	NA	NA	NA	0.00650522516472909	NA	NA	NA	NA	NA	0.0219918579762454	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000293784362278088	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00121710664372351	NA	NA	NA	NA	NA	0.316867419314223	NA	NA	NA	NA	0.000293784362278088	NA	NA	NA	NA	0.298107189323037	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_582	NA	NA	NA	NA	NA	NA	NA	NA	0.0102312543798178	NA	0.0120882971268395	NA	NA	NA	NA	0.00283812193412754	0.00140154169586545	NA	0.0216888577435179	NA	NA	NA	0.000315346881569727	0.000700770847932726	NA	NA	NA	NA	NA	NA	0.0534337771548704	NA	NA	NA	NA	NA	0.000175192711983181	NA	0.142431674842327	0.0098458304134548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000981079187105816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195690259285214	NA	NA	0.000140154169586545	NA	NA	NA	NA	NA	NA	0.548037841625788	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_583	NA	NA	NA	NA	NA	NA	0.00204343957021852	NA	0.0240928117069312	NA	NA	NA	NA	NA	0.000296628324709139	0.00952506509343792	0.0174021950496028	0.0163804752644936	0.000461421838436439	0.000527339243927359	NA	NA	0.000494380541181899	NA	NA	NA	NA	NA	NA	NA	0.0749810487459214	0.000395504432945519	NA	NA	NA	NA	NA	NA	0.000329587027454599	0.0619953198642101	NA	NA	NA	NA	NA	NA	0.00296628324709139	NA	0.000494380541181899	NA	NA	NA	NA	0.000922843676872878	NA	0.000560297946672819	0.000461421838436439	NA	0.583929336541314	NA	NA	0.00290036584160047	NA	6.59174054909199e-05	NA	0.00194456346198214	NA	NA	NA	NA	NA	0.0100853630401107	NA	NA	NA	NA	NA	0.000922843676872878	NA	NA	NA	NA	NA	NA	NA	NA	9.88761082363798e-05	0.185722289970667	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_584	NA	NA	NA	NA	NA	NA	NA	0.000566022479178459	0.0155251880003234	0.000202150885420878	0.00966281232311797	NA	0.000525592302094283	NA	0.000283011239589229	0.0214684240316973	0.0387321096466402	0.0260774642192933	0.00468990054176437	NA	NA	NA	NA	0.00214279938546131	NA	NA	NA	NA	0.000121290531252527	NA	0.0609687070429368	0.00509420231260613	NA	NA	NA	NA	0.000566022479178459	NA	0.0125737850731786	0.0594727904908224	NA	NA	NA	NA	NA	NA	0.0133015282606938	NA	0.000525592302094283	NA	NA	0.000242581062505054	NA	NA	NA	0.000323441416673405	0.00141505619794615	NA	0.0113204495835692	NA	0.000323441416673405	0.00396215735424921	0.000606452656262634	NA	NA	0.00194064850004043	NA	NA	NA	NA	NA	0.000242581062505054	NA	NA	0.00202150885420878	0.000121290531252527	NA	0.153998544513625	NA	NA	NA	0.00153634672919867	NA	0.000161720708336703	NA	NA	NA	0.549041804803105	NA	NA	NA	NA	NA	0.000242581062505054	NA	NA	NA
Villapol_11_DPI_585	NA	NA	NA	NA	NA	NA	NA	0.000378357926598562	0.0358967082860386	NA	0.00874952705259175	NA	NA	NA	NA	0.000662126371547484	0.00368898978433598	NA	0.000709421112372304	NA	NA	NA	0.000378357926598562	0.00108777903897087	NA	NA	NA	NA	NA	NA	0.0111615588346576	NA	NA	NA	NA	0.00141884222474461	NA	NA	0.44466515323496	0.0372209610291336	NA	NA	NA	NA	NA	NA	0.000662126371547484	NA	NA	NA	NA	0.00387816874763526	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00198637911464245	NA	0.0145194854332198	NA	NA	NA	NA	NA	NA	NA	0.010783200908059	0.00108777903897087	NA	NA	NA	NA	0.160565645100265	0.000804010594021945	NA	NA	NA	NA	NA	NA	NA	NA	0.259695421869088	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_586	NA	NA	NA	NA	NA	NA	8.20176337912651e-05	0.000246052901373795	0.00475702275989338	NA	0.0122206274348985	NA	NA	NA	NA	NA	0.00127127332376461	NA	NA	NA	NA	NA	NA	0.000205044084478163	NA	NA	NA	NA	NA	NA	0.00237851137994669	NA	NA	NA	NA	0.00455197867541521	NA	NA	0.381381997129383	0.0350215296288702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000984211605495181	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00221447611236416	NA	0.0514250563871232	NA	NA	NA	NA	NA	NA	NA	0.00356776706992003	0.000492105802747591	NA	NA	NA	NA	0.180725856059053	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.318474472011482	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_587	NA	NA	NA	NA	NA	NA	NA	NA	0.0451285728921217	NA	0.0103985247413175	NA	0.000307345558856675	NA	0.000153672779428337	NA	0.00194652187275894	NA	0.00476385616227845	NA	NA	NA	NA	0.00184407335314005	NA	NA	NA	NA	NA	NA	0.00717139637332241	NA	NA	NA	NA	0.00112693371580781	NA	0.000256121299047229	0.484222927978691	0.0567052556090564	NA	NA	NA	NA	NA	NA	0.00112693371580781	0.0017928490933306	NA	NA	NA	0.00353447392685176	NA	NA	NA	0.00035856981866612	0.000717139637332241	NA	NA	NA	NA	0.00291978280913841	NA	0.00332957688761397	NA	NA	NA	NA	NA	NA	NA	0.0172625755557832	0.0012293822354267	0.000256121299047229	NA	NA	NA	0.136205306833316	0.00035856981866612	NA	NA	0.00107570945599836	NA	NA	NA	NA	NA	0.215807806577195	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_588	NA	NA	NA	NA	NA	NA	NA	0.00598407180886171	0.142825713908567	NA	NA	NA	NA	NA	0.000440005280063361	0.0184362212346548	0.00770009240110881	NA	0.0124521494257931	0.00264003168038016	NA	NA	0.00167202006424077	NA	NA	NA	NA	NA	NA	NA	0.101641219694636	NA	NA	NA	NA	NA	NA	NA	0.00501606019272231	0.02618031416377	NA	NA	NA	NA	NA	0.00237602851234215	0.00101201214414573	NA	NA	NA	NA	NA	NA	0.00259603115237383	NA	NA	NA	NA	NA	0.000264003168038016	NA	NA	NA	0.579794957539491	NA	0.0245082940995292	NA	NA	NA	NA	NA	0.0600167202006424	NA	NA	0.000792009504114049	NA	NA	NA	NA	NA	NA	0.00162801953623443	0.000924011088133058	0.000484005808069697	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000616007392088705	NA	NA	NA
Villapol_11_DPI_589	0.00050705118047853	NA	NA	NA	NA	NA	NA	0.000443669782918713	0.00342259546823007	NA	NA	NA	NA	0.000285216289019173	NA	0.00294723498653145	0.00133100934875614	NA	0.000538741879258438	0.000728886071937886	NA	NA	0.00462684202186658	NA	NA	NA	NA	NA	NA	NA	0.002757090793852	0.000380288385358897	NA	NA	NA	NA	0.00228173031215338	NA	0.00164791633655522	NA	0.000348597686578989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000602123276818254	NA	NA	NA	NA	NA	NA	0.000190144192679449	NA	NA	0.95877040088734	NA	NA	NA	NA	NA	0.00015845349389954	NA	0.0112501980668674	NA	NA	0.000221834891459357	NA	NA	NA	NA	NA	NA	NA	0.00516558390112502	0.000887339565837427	NA	NA	NA	NA	NA	0.000190144192679449	NA	NA	NA	0.000316906987799081	NA	NA	NA
Villapol_11_DPI_590	NA	NA	NA	NA	NA	NA	NA	NA	0.00674959777106306	NA	0.00172664129027195	NA	NA	NA	NA	0.00184436683279049	0.00156967390024722	0.00109877173017306	NA	NA	NA	NA	0.000156967390024722	0.0012164972726916	NA	NA	NA	NA	NA	NA	0.0228387552485971	NA	NA	NA	NA	0.00145194835772868	NA	NA	0.189498881607346	0.0141663069497312	NA	NA	NA	NA	NA	NA	0.000313934780049445	NA	NA	NA	NA	0.00470902170074167	NA	NA	NA	NA	NA	NA	0.358748969901503	NA	NA	0.00133422281521014	NA	0.0133029863045952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0263705215241534	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.352901934623082	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_591	NA	NA	NA	NA	NA	NA	NA	NA	0.00397229578325525	NA	0.000611122428193115	NA	NA	NA	NA	0.0004753174441502	0.000407414952128743	0.000373463706118015	NA	NA	NA	NA	0.000169756230053643	0.00145990357846133	NA	NA	NA	NA	NA	NA	0.0112718136755619	NA	NA	NA	NA	NA	NA	NA	0.112174916819447	0.0123922047939159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00183336728457934	NA	NA	NA	NA	NA	NA	0.594520268893868	NA	NA	0.0007129761662253	NA	0.0346981734229646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00682420044815645	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21810280437292	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_592	NA	NA	NA	NA	NA	NA	NA	NA	0.00685333855492461	NA	0.00249657333072254	NA	NA	NA	NA	0.001909144311729	0.00357352653221069	0.00298609751321715	0.000734286273741923	NA	NA	NA	NA	0.00474838457019777	NA	NA	NA	NA	NA	NA	0.0227628744859996	NA	NA	NA	NA	0.000538476600744077	NA	NA	0.169326414724887	0.0186019189347954	NA	NA	NA	NA	NA	NA	0.001272762874486	NA	NA	NA	NA	0.00376933620520854	NA	0.000293714509496769	NA	NA	NA	NA	0.129283336596828	NA	NA	0.00117485803798708	NA	0.00342666927746231	NA	NA	NA	9.7904836498923e-05	NA	NA	NA	NA	NA	NA	0.000293714509496769	NA	NA	0.0460152731544938	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.579841394164872	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_593	NA	NA	NA	NA	NA	NA	NA	NA	0.00656321785195256	NA	0.00168768459050209	NA	NA	NA	NA	0.00951666588533121	0.00618817683184098	0.00323472879846233	0.079368055881112	NA	NA	NA	0.000328160892597628	0.00318784867094839	NA	NA	NA	NA	NA	NA	0.0359101776756833	0.000187520510055787	NA	NA	NA	0.000843842295251043	NA	NA	0.324644883034082	0.0446767615207913	NA	NA	NA	NA	NA	0.000328160892597628	0.00206272561061366	NA	NA	NA	NA	0.00839154282499648	NA	NA	NA	NA	NA	NA	0.364680511930992	NA	NA	0.00229712624818339	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0346444142328067	NA	NA	NA	NA	NA	0.0387229853265201	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0325348084946791	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_594	NA	NA	NA	NA	NA	NA	NA	NA	0.00320041801378139	6.53146533424774e-05	0.00231867019365795	NA	NA	NA	NA	0.00287384474706901	0.00173083831357565	0.00140426504686326	0.00803370236112472	NA	NA	NA	0.000228601286698671	0.00153489435354822	NA	NA	NA	NA	NA	NA	0.0170144671957154	NA	NA	NA	NA	NA	9.79719800137161e-05	NA	0.194474380327226	0.0225335554031547	NA	NA	NA	NA	NA	0.000130629306684955	0.000620489206753535	NA	NA	NA	NA	0.0030371313804252	NA	NA	NA	NA	NA	NA	0.471441167826002	NA	NA	0.000979719800137161	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0169818098690441	NA	NA	NA	NA	NA	0.028183272917279	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.223114855817903	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_595	NA	NA	NA	NA	NA	NA	NA	NA	0.0214966302579596	NA	0.00766906809202882	NA	NA	NA	0.00029049500348594	0.000987683011852196	0.00447362305368348	0.000464792005577504	0.011445503137346	NA	NA	NA	NA	0.00261445503137346	NA	NA	NA	NA	NA	NA	0.0129560771554729	NA	NA	NA	NA	0.000813386009760632	NA	NA	0.499302811991634	0.0563560306762724	NA	NA	NA	NA	NA	NA	0.00151057401812689	NA	NA	NA	NA	0.0588542877062515	NA	NA	NA	NA	NA	NA	0.0106902161282826	NA	NA	0.0033697420404369	NA	0.00894724610736695	NA	0.000174297002091564	NA	NA	NA	NA	NA	0.00621659307459912	NA	NA	NA	NA	NA	0.117418080409017	0.000464792005577504	NA	0.000232396002788752	NA	NA	NA	NA	NA	NA	0.173251220079015	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_596	NA	NA	NA	NA	NA	NA	NA	0.000372459295519847	0.0235713525593274	NA	0.00888581462168777	NA	0.000266042353942748	NA	0.000319250824731297	NA	0.00133021176971374	NA	0.00446951154623816	NA	NA	NA	0.000212833883154198	0.000532084707885495	NA	NA	NA	NA	NA	NA	0.00798127061828243	NA	NA	NA	NA	0.00170267106523359	NA	NA	0.415132489092263	0.0679472171969778	NA	NA	NA	NA	NA	NA	NA	NA	0.000266042353942748	NA	NA	0.0205916781951687	NA	NA	NA	NA	NA	NA	0.0233585186761732	NA	NA	0.00133021176971374	NA	0.0061189741406832	NA	0.000319250824731297	NA	NA	NA	NA	NA	0.0145791209960626	NA	NA	NA	NA	NA	0.147281047142705	0.000212833883154198	NA	0.00319250824731297	NA	NA	NA	NA	NA	NA	0.250026604235394	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_11_DPI_597	NA	NA	NA	NA	NA	NA	NA	0.000493481926224452	0.0178887198256364	NA	0.00937615659826459	NA	0.000740222889336678	NA	0.00053460542007649	0.00123370481556113	0.00222066866801003	0.000822469877040753	0.0034954969774232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00682649997943825	NA	NA	NA	NA	0.000411234938520377	NA	NA	0.332976929719949	0.0693342106345355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00801908130114735	NA	NA	NA	NA	NA	NA	0.0726240901426985	NA	NA	0.00053460542007649	NA	0.000370111444668339	NA	0.000986963852448904	NA	NA	NA	NA	NA	0.00588065962084139	NA	NA	NA	NA	NA	0.142821894148127	0.00053460542007649	NA	0.00596290660854546	0.000945840358596866	NA	NA	NA	NA	NA	0.314964839412756	NA	NA	NA	NA	NA	NA	NA	NA	NA
